================ Training Loss (Thu May 19 17:17:59 2022) ================
(epoch: 1, iters: 100, time: 0.889, data: 3.857) D_A: 0.197 G_A: 0.264 cycle_A: 1.080 idt_A: 0.693 D_B: 0.108 G_B: 0.506 cycle_B: 1.511 idt_B: 0.511 
(epoch: 1, iters: 200, time: 0.885, data: 0.000) D_A: 0.297 G_A: 0.263 cycle_A: 1.211 idt_A: 0.997 D_B: 0.245 G_B: 0.771 cycle_B: 2.068 idt_B: 0.591 
(epoch: 1, iters: 300, time: 0.891, data: 0.000) D_A: 0.237 G_A: 0.476 cycle_A: 3.081 idt_A: 0.691 D_B: 0.113 G_B: 0.436 cycle_B: 1.532 idt_B: 1.544 
(epoch: 1, iters: 400, time: 1.206, data: 0.001) D_A: 0.213 G_A: 0.252 cycle_A: 1.909 idt_A: 0.640 D_B: 0.301 G_B: 0.912 cycle_B: 1.489 idt_B: 0.903 
(epoch: 1, iters: 500, time: 0.890, data: 0.001) D_A: 0.425 G_A: 0.643 cycle_A: 1.390 idt_A: 0.566 D_B: 0.065 G_B: 0.197 cycle_B: 1.199 idt_B: 0.701 
(epoch: 1, iters: 600, time: 0.888, data: 0.000) D_A: 0.174 G_A: 0.465 cycle_A: 0.783 idt_A: 0.997 D_B: 0.089 G_B: 0.746 cycle_B: 2.144 idt_B: 0.410 
(epoch: 1, iters: 700, time: 0.895, data: 0.000) D_A: 0.225 G_A: 0.375 cycle_A: 0.998 idt_A: 0.607 D_B: 0.109 G_B: 0.452 cycle_B: 1.247 idt_B: 0.472 
(epoch: 1, iters: 800, time: 1.207, data: 0.000) D_A: 0.260 G_A: 0.704 cycle_A: 0.841 idt_A: 0.439 D_B: 0.178 G_B: 0.442 cycle_B: 1.015 idt_B: 0.408 
(epoch: 1, iters: 900, time: 0.886, data: 0.000) D_A: 0.170 G_A: 0.365 cycle_A: 0.648 idt_A: 0.892 D_B: 0.258 G_B: 0.292 cycle_B: 1.979 idt_B: 0.245 
(epoch: 1, iters: 1000, time: 0.887, data: 0.001) D_A: 0.254 G_A: 0.393 cycle_A: 1.017 idt_A: 0.568 D_B: 0.136 G_B: 0.768 cycle_B: 1.861 idt_B: 0.328 
(epoch: 1, iters: 1100, time: 0.893, data: 0.001) D_A: 0.175 G_A: 0.512 cycle_A: 0.563 idt_A: 0.755 D_B: 0.181 G_B: 0.411 cycle_B: 1.520 idt_B: 0.242 
(epoch: 1, iters: 1200, time: 1.231, data: 0.001) D_A: 0.208 G_A: 0.405 cycle_A: 0.561 idt_A: 0.422 D_B: 0.139 G_B: 0.305 cycle_B: 0.920 idt_B: 0.262 
(epoch: 1, iters: 1300, time: 0.887, data: 0.001) D_A: 0.185 G_A: 0.594 cycle_A: 0.752 idt_A: 0.461 D_B: 0.160 G_B: 0.386 cycle_B: 1.054 idt_B: 0.372 
(epoch: 1, iters: 1400, time: 0.891, data: 0.001) D_A: 0.224 G_A: 0.417 cycle_A: 0.855 idt_A: 0.877 D_B: 0.148 G_B: 0.651 cycle_B: 1.976 idt_B: 0.391 
(epoch: 1, iters: 1500, time: 0.880, data: 0.001) D_A: 0.214 G_A: 0.346 cycle_A: 0.779 idt_A: 1.345 D_B: 0.301 G_B: 0.345 cycle_B: 2.127 idt_B: 0.372 
(epoch: 1, iters: 1600, time: 1.212, data: 0.001) D_A: 0.156 G_A: 0.554 cycle_A: 0.943 idt_A: 0.538 D_B: 0.068 G_B: 1.022 cycle_B: 3.280 idt_B: 0.367 
(epoch: 1, iters: 1700, time: 0.885, data: 0.000) D_A: 0.227 G_A: 0.567 cycle_A: 1.533 idt_A: 0.460 D_B: 0.240 G_B: 0.257 cycle_B: 1.093 idt_B: 0.705 
(epoch: 1, iters: 1800, time: 0.893, data: 0.001) D_A: 0.100 G_A: 0.409 cycle_A: 3.181 idt_A: 0.780 D_B: 0.082 G_B: 0.598 cycle_B: 1.804 idt_B: 1.502 
(epoch: 1, iters: 1900, time: 0.889, data: 0.001) D_A: 0.175 G_A: 0.418 cycle_A: 0.587 idt_A: 0.627 D_B: 0.118 G_B: 0.583 cycle_B: 2.318 idt_B: 0.269 
(epoch: 1, iters: 2000, time: 1.216, data: 0.001) D_A: 0.183 G_A: 0.434 cycle_A: 1.628 idt_A: 0.466 D_B: 0.109 G_B: 0.448 cycle_B: 1.124 idt_B: 0.636 
(epoch: 1, iters: 2100, time: 0.891, data: 0.001) D_A: 0.177 G_A: 0.426 cycle_A: 0.750 idt_A: 0.537 D_B: 0.249 G_B: 0.148 cycle_B: 1.384 idt_B: 0.254 
(epoch: 1, iters: 2200, time: 0.889, data: 0.001) D_A: 0.239 G_A: 0.595 cycle_A: 0.734 idt_A: 0.479 D_B: 0.193 G_B: 1.459 cycle_B: 1.017 idt_B: 0.315 
(epoch: 1, iters: 2300, time: 0.890, data: 0.001) D_A: 0.111 G_A: 0.322 cycle_A: 0.744 idt_A: 0.451 D_B: 0.355 G_B: 0.165 cycle_B: 1.277 idt_B: 0.330 
(epoch: 1, iters: 2400, time: 1.233, data: 0.001) D_A: 0.172 G_A: 0.522 cycle_A: 3.319 idt_A: 1.214 D_B: 0.121 G_B: 0.645 cycle_B: 2.342 idt_B: 1.688 
(epoch: 1, iters: 2500, time: 0.900, data: 0.001) D_A: 0.220 G_A: 0.234 cycle_A: 0.838 idt_A: 0.451 D_B: 0.194 G_B: 0.388 cycle_B: 1.219 idt_B: 0.269 
(epoch: 1, iters: 2600, time: 0.893, data: 0.000) D_A: 0.158 G_A: 0.513 cycle_A: 0.711 idt_A: 0.507 D_B: 0.093 G_B: 0.209 cycle_B: 1.078 idt_B: 0.276 
(epoch: 1, iters: 2700, time: 0.891, data: 0.000) D_A: 0.292 G_A: 0.542 cycle_A: 0.796 idt_A: 0.315 D_B: 0.319 G_B: 0.902 cycle_B: 0.848 idt_B: 0.360 
(epoch: 1, iters: 2800, time: 1.232, data: 0.001) D_A: 0.277 G_A: 0.340 cycle_A: 1.022 idt_A: 0.566 D_B: 0.133 G_B: 0.327 cycle_B: 1.289 idt_B: 0.466 
(epoch: 1, iters: 2900, time: 0.891, data: 0.001) D_A: 0.262 G_A: 0.560 cycle_A: 4.515 idt_A: 1.026 D_B: 0.155 G_B: 0.321 cycle_B: 1.831 idt_B: 2.186 
(epoch: 1, iters: 3000, time: 0.892, data: 0.001) D_A: 0.215 G_A: 0.320 cycle_A: 0.828 idt_A: 0.313 D_B: 0.187 G_B: 0.263 cycle_B: 0.916 idt_B: 0.360 
(epoch: 1, iters: 3100, time: 0.893, data: 0.000) D_A: 0.216 G_A: 0.221 cycle_A: 1.440 idt_A: 0.435 D_B: 0.192 G_B: 0.193 cycle_B: 0.890 idt_B: 0.524 
(epoch: 1, iters: 3200, time: 1.265, data: 0.001) D_A: 0.156 G_A: 0.499 cycle_A: 0.576 idt_A: 0.408 D_B: 0.218 G_B: 0.737 cycle_B: 1.020 idt_B: 0.258 
(epoch: 1, iters: 3300, time: 0.884, data: 0.000) D_A: 0.262 G_A: 0.846 cycle_A: 0.641 idt_A: 0.736 D_B: 0.117 G_B: 0.244 cycle_B: 1.113 idt_B: 0.264 
(epoch: 1, iters: 3400, time: 0.884, data: 0.000) D_A: 0.165 G_A: 0.066 cycle_A: 1.383 idt_A: 1.034 D_B: 0.227 G_B: 0.310 cycle_B: 2.074 idt_B: 0.612 
(epoch: 2, iters: 50, time: 0.886, data: 0.001) D_A: 0.090 G_A: 0.744 cycle_A: 4.624 idt_A: 0.430 D_B: 0.251 G_B: 0.495 cycle_B: 1.032 idt_B: 2.095 
(epoch: 2, iters: 150, time: 1.254, data: 0.001) D_A: 0.202 G_A: 0.497 cycle_A: 0.599 idt_A: 0.568 D_B: 0.311 G_B: 0.116 cycle_B: 1.292 idt_B: 0.213 
(epoch: 2, iters: 250, time: 0.890, data: 0.001) D_A: 0.202 G_A: 0.826 cycle_A: 1.166 idt_A: 0.333 D_B: 0.259 G_B: 0.802 cycle_B: 1.456 idt_B: 0.527 
(epoch: 2, iters: 350, time: 0.884, data: 0.001) D_A: 0.157 G_A: 0.379 cycle_A: 0.642 idt_A: 0.329 D_B: 0.193 G_B: 0.190 cycle_B: 0.865 idt_B: 0.272 
(epoch: 2, iters: 450, time: 0.894, data: 0.000) D_A: 0.215 G_A: 0.546 cycle_A: 1.288 idt_A: 1.826 D_B: 0.102 G_B: 0.662 cycle_B: 4.091 idt_B: 0.549 
(epoch: 2, iters: 550, time: 1.258, data: 0.001) D_A: 0.208 G_A: 0.489 cycle_A: 3.045 idt_A: 0.330 D_B: 0.043 G_B: 0.795 cycle_B: 0.886 idt_B: 1.492 
(epoch: 2, iters: 650, time: 0.893, data: 0.000) D_A: 0.314 G_A: 1.375 cycle_A: 0.817 idt_A: 0.376 D_B: 0.129 G_B: 0.422 cycle_B: 0.869 idt_B: 0.267 
(epoch: 2, iters: 750, time: 0.882, data: 0.000) D_A: 0.251 G_A: 0.534 cycle_A: 0.538 idt_A: 0.410 D_B: 0.300 G_B: 1.116 cycle_B: 1.162 idt_B: 0.191 
(epoch: 2, iters: 850, time: 0.891, data: 0.001) D_A: 0.177 G_A: 0.348 cycle_A: 0.646 idt_A: 0.384 D_B: 0.065 G_B: 0.483 cycle_B: 1.320 idt_B: 0.268 
(epoch: 2, iters: 950, time: 1.271, data: 0.001) D_A: 0.360 G_A: 0.389 cycle_A: 0.515 idt_A: 0.323 D_B: 0.157 G_B: 0.685 cycle_B: 0.867 idt_B: 0.201 
(epoch: 2, iters: 1050, time: 0.891, data: 0.001) D_A: 0.266 G_A: 0.235 cycle_A: 1.029 idt_A: 0.461 D_B: 0.368 G_B: 1.348 cycle_B: 1.315 idt_B: 0.436 
(epoch: 2, iters: 1150, time: 0.889, data: 0.000) D_A: 0.168 G_A: 0.560 cycle_A: 0.581 idt_A: 0.595 D_B: 0.144 G_B: 0.689 cycle_B: 2.438 idt_B: 0.243 
(epoch: 2, iters: 1250, time: 0.882, data: 0.002) D_A: 0.238 G_A: 0.348 cycle_A: 0.597 idt_A: 0.319 D_B: 0.114 G_B: 0.387 cycle_B: 0.821 idt_B: 0.223 
(epoch: 2, iters: 1350, time: 1.280, data: 0.001) D_A: 0.171 G_A: 0.635 cycle_A: 0.939 idt_A: 0.358 D_B: 0.192 G_B: 1.247 cycle_B: 0.965 idt_B: 0.433 
(epoch: 2, iters: 1450, time: 0.892, data: 0.000) D_A: 0.111 G_A: 0.294 cycle_A: 0.655 idt_A: 0.400 D_B: 0.379 G_B: 1.232 cycle_B: 0.918 idt_B: 0.300 
(epoch: 2, iters: 1550, time: 0.879, data: 0.001) D_A: 0.181 G_A: 0.887 cycle_A: 0.899 idt_A: 0.358 D_B: 0.080 G_B: 1.094 cycle_B: 0.725 idt_B: 0.157 
